0.840029,0.015311,0.011422,0.006521,0.126717
0.165898,0.180080,0.157376,0.171834,0.324812
0.001549,0.604316,0.383377,0.003429,0.007330
0.102246,0.006308,0.002832,0.002210,0.886403
0.543074,0.065383,0.132308,0.249854,0.009381
0.453888,0.138699,0.107861,0.143381,0.156172
0.030074,0.183148,0.211627,0.212870,0.362282
0.163116,0.069677,0.650513,0.079032,0.037662
0.273593,0.066981,0.228819,0.388854,0.041752
0.249141,0.095631,0.082924,0.474405,0.097899
0.225119,0.010391,0.550685,0.079839,0.133966
0.062749,0.034258,0.009131,0.010336,0.883526
0.094591,0.010822,0.059599,0.696212,0.138776
0.157192,0.126554,0.547584,0.082029,0.086640
0.012706,0.032572,0.090287,0.847470,0.016964
0.040589,0.135578,0.446283,0.338191,0.039359
0.742736,0.001409,0.014609,0.236698,0.004548
0.196089,0.133590,0.151082,0.207111,0.312127
0.056393,0.815846,0.040539,0.059738,0.027484
0.080182,0.002196,0.483562,0.000598,0.433462
0.068204,0.076984,0.579490,0.070506,0.204816
0.005576,0.968511,0.006257,0.006356,0.013299
0.565123,0.220982,0.102565,0.071340,0.039989
0.004517,0.936138,0.024038,0.021422,0.013885
0.307871,0.168370,0.174054,0.201119,0.148586
0.012355,0.199009,0.011858,0.742665,0.034113
0.502595,0.034996,0.045024,0.409706,0.007680
0.749470,0.171091,0.011582,0.027433,0.040425
0.003053,0.052303,0.508435,0.338030,0.098180
0.204898,0.110103,0.169535,0.380563,0.134901
0.168221,0.100155,0.431249,0.219187,0.081188
0.003055,0.982757,0.010453,0.001564,0.002171
0.642859,0.085111,0.155405,0.014037,0.102588
0.013750,0.199312,0.186507,0.561413,0.039018
0.640240,0.127184,0.066046,0.045349,0.121182
0.202488,0.527271,0.002743,0.095649,0.171850
0.560220,0.198682,0.097572,0.113427,0.030099
0.012046,0.007502,0.002398,0.971063,0.006992
0.046464,0.205209,0.016600,0.707904,0.023824
0.001656,0.000681,0.031268,0.003718,0.962677
0.236272,0.098878,0.130737,0.415075,0.119037
0.020954,0.042786,0.092410,0.216334,0.627514
0.085203,0.383910,0.117143,0.275039,0.138704
0.128244,0.054996,0.421317,0.025625,0.369819
0.031897,0.024721,0.025655,0.444865,0.472863
0.411883,0.125250,0.183666,0.176976,0.102226
0.014779,0.383221,0.069552,0.300353,0.232095
0.173785,0.030675,0.334490,0.286244,0.174807
0.095697,0.162785,0.646980,0.058498,0.036040
0.013768,0.335356,0.226194,0.198983,0.225698
0.408404,0.408404,0.088669,0.035686,0.058836
0.153773,0.019266,0.631793,0.104150,0.091018
0.121296,0.109421,0.008103,0.713865,0.047315
0.854168,0.071953,0.023009,0.029257,0.021615
0.075081,0.324547,0.066000,0.156787,0.377585
0.019139,0.056252,0.107375,0.804322,0.012912
0.136878,0.148290,0.191901,0.295486,0.227444
0.370204,0.180952,0.180511,0.151044,0.117289
0.263570,0.061355,0.268507,0.227879,0.178689
0.062667,0.062545,0.543480,0.129214,0.202094
0.222609,0.189480,0.163422,0.335811,0.088678
0.138073,0.131429,0.069326,0.539858,0.121315
0.271080,0.052334,0.049645,0.304337,0.322604
0.177655,0.313014,0.212210,0.130229,0.166891
0.686479,0.054191,0.010876,0.018063,0.230391
0.236591,0.425284,0.045888,0.260607,0.031631
0.133929,0.258660,0.147957,0.245853,0.213601
0.022531,0.065835,0.862560,0.027659,0.021415
0.183935,0.070637,0.277470,0.389770,0.078188
0.223174,0.013998,0.475991,0.190240,0.096597
0.045624,0.278526,0.274744,0.334983,0.066123
0.154312,0.067414,0.076540,0.068342,0.633392
0.030681,0.204562,0.744794,0.015085,0.004878
0.020287,0.021343,0.842214,0.057397,0.058759
0.159402,0.104948,0.171683,0.320433,0.243534
0.742159,0.037679,0.024512,0.010550,0.185099
0.177844,0.293789,0.043117,0.362781,0.122469
0.079102,0.240930,0.204076,0.302526,0.173366
0.074936,0.306981,0.112712,0.129984,0.375387
0.396634,0.166516,0.205019,0.048412,0.183419
0.198489,0.103783,0.056316,0.238490,0.402922
0.234170,0.292000,0.246369,0.131358,0.096103
0.157786,0.021807,0.009490,0.794680,0.016237
0.204165,0.099114,0.146196,0.493608,0.056917
0.043894,0.025108,0.017358,0.854516,0.059124
0.002869,0.024806,0.009215,0.800086,0.163024
0.063978,0.024236,0.030162,0.463822,0.417802
0.521245,0.005236,0.259425,0.052423,0.161671
0.225281,0.029768,0.395188,0.086896,0.262867
0.061479,0.118735,0.251485,0.134939,0.433362
0.047349,0.047627,0.048472,0.239519,0.617033
0.009867,0.046488,0.811885,0.029093,0.102667
0.093724,0.042652,0.419429,0.075494,0.368701
0.140729,0.552530,0.006851,0.022332,0.277559
0.402017,0.060993,0.054673,0.411149,0.071168
0.114738,0.383631,0.008651,0.244805,0.248175
0.371042,0.087487,0.243930,0.066817,0.230723
0.182815,0.090943,0.249634,0.411678,0.064930
0.049161,0.542121,0.323084,0.014938,0.070695
0.239458,0.264538,0.004970,0.028564,0.462469
0.164487,0.277556,0.024188,0.081268,0.452502
0.816152,0.082083,0.044323,0.015066,0.042376
0.067315,0.160538,0.035786,0.111419,0.624942
0.160926,0.131600,0.284649,0.005416,0.417409
0.672621,0.155927,0.114749,0.037951,0.018751
0.055286,0.006943,0.620702,0.056294,0.260776
0.529451,0.035024,0.239576,0.112178,0.083771
0.004645,0.005872,0.131014,0.846302,0.012167
0.493524,0.288433,0.209380,0.007327,0.001336
0.005592,0.024579,0.015396,0.940510,0.013923
0.250013,0.324807,0.001655,0.099351,0.324173
0.062925,0.762855,0.128204,0.008625,0.037391
0.024355,0.538052,0.379677,0.029608,0.028308
0.400166,0.144573,0.055035,0.096400,0.303827
0.134775,0.327860,0.086805,0.441157,0.009403
0.138927,0.198615,0.087706,0.523793,0.050959
0.636097,0.036407,0.020983,0.304013,0.002500
0.250628,0.028171,0.253119,0.213786,0.254296
0.938151,0.012945,0.010101,0.022942,0.015861
0.059511,0.081970,0.155533,0.416636,0.286349
0.112656,0.289369,0.109618,0.150710,0.337647
0.021243,0.303750,0.023469,0.243594,0.407943
0.192511,0.309439,0.026207,0.262874,0.208969
0.753794,0.020137,0.025356,0.056919,0.143794
0.088515,0.368861,0.153239,0.137229,0.252156
0.185383,0.424761,0.041284,0.039625,0.308947
0.020316,0.523179,0.016549,0.231113,0.208844
0.573241,0.031618,0.247000,0.065002,0.083139
0.077657,0.034376,0.713076,0.170137,0.004753
0.155373,0.438529,0.281903,0.009182,0.115013
0.053577,0.084784,0.061787,0.787311,0.012541
0.593276,0.034344,0.134857,0.222125,0.015399
0.192559,0.171684,0.159481,0.243893,0.232384
0.307049,0.021100,0.020371,0.205816,0.445664
0.178770,0.233046,0.214221,0.250343,0.123619
0.061125,0.786898,0.114868,0.013219,0.023890
0.059121,0.215413,0.327825,0.167437,0.230204
0.291839,0.103767,0.497405,0.021223,0.085767
0.195959,0.253590,0.223356,0.170252,0.156844
0.051847,0.313749,0.145267,0.189464,0.299674
0.304450,0.049025,0.021755,0.593760,0.031011
0.085228,0.045798,0.485566,0.009609,0.373799
0.036058,0.836861,0.048950,0.062669,0.015463
0.070807,0.409708,0.016541,0.494142,0.008802
0.015977,0.021022,0.439267,0.472186,0.051549
0.107712,0.160750,0.209658,0.390166,0.131714
0.337665,0.114885,0.348383,0.094871,0.104196
0.257330,0.039850,0.377350,0.246989,0.078481
0.102449,0.099055,0.019203,0.125125,0.654169
0.072016,0.340728,0.111758,0.347617,0.127881
0.808144,0.041920,0.086773,0.051011,0.012152
0.328918,0.053852,0.023343,0.090383,0.503503
0.260311,0.407979,0.090977,0.205521,0.035212
0.419663,0.003857,0.089614,0.375449,0.111417
0.177290,0.018985,0.333738,0.281860,0.188126
0.042050,0.038138,0.054205,0.807111,0.058495
0.107437,0.288643,0.175071,0.352962,0.075887
0.213490,0.261063,0.194006,0.226373,0.105068
0.017957,0.166265,0.181451,0.109026,0.525301
0.209412,0.050845,0.077302,0.009405,0.653036
0.077670,0.310281,0.104516,0.467040,0.040492
0.274966,0.302287,0.095865,0.096240,0.230642
0.419243,0.059229,0.232889,0.211840,0.076798
0.086166,0.065937,0.269854,0.135294,0.442748
0.379102,0.103742,0.252536,0.032201,0.232420
0.129262,0.262652,0.285663,0.239615,0.082809
0.046924,0.160613,0.091694,0.099338,0.601431
0.286064,0.105675,0.431957,0.152452,0.023851
0.173053,0.190062,0.099765,0.167893,0.369227
0.274837,0.069456,0.196321,0.339378,0.120009
0.081950,0.380602,0.126679,0.184497,0.226271
0.097312,0.164405,0.361558,0.038397,0.338328
0.024972,0.358637,0.054014,0.457138,0.105239
0.231506,0.743670,0.008375,0.007464,0.008985
0.109586,0.414547,0.313289,0.104262,0.058315
0.110910,0.483656,0.025371,0.049433,0.330631
0.616646,0.060401,0.116540,0.123935,0.082478
0.024788,0.006194,0.385480,0.348933,0.234606
0.159465,0.229878,0.223132,0.189647,0.197877
0.022878,0.004879,0.348812,0.002818,0.620612
0.024677,0.023778,0.869047,0.022250,0.060247
0.065563,0.143543,0.116358,0.651534,0.023002
0.155617,0.075841,0.080891,0.603866,0.083785
0.003883,0.002170,0.984122,0.002283,0.007543
0.195537,0.313766,0.034497,0.059490,0.396710
0.588264,0.147435,0.089599,0.121514,0.053189
0.052434,0.778933,0.030169,0.041076,0.097388
0.181104,0.073891,0.251438,0.142428,0.351139
0.085167,0.459340,0.097835,0.263938,0.093720
0.450869,0.087320,0.027530,0.163274,0.271007
0.621714,0.012878,0.078518,0.253908,0.032982
0.024522,0.218990,0.312466,0.416383,0.027638
0.169658,0.038078,0.029859,0.006495,0.755910
0.108333,0.111799,0.018702,0.684852,0.076315
0.311706,0.170218,0.195967,0.316769,0.005340
0.567035,0.163413,0.102211,0.131949,0.035392
0.613196,0.101976,0.058332,0.116233,0.110263
0.004309,0.003171,0.431640,0.552345,0.008536
0.566762,0.057525,0.052582,0.072153,0.250978
0.539341,0.046080,0.093449,0.103641,0.217488
0.041286,0.117842,0.505919,0.286021,0.048932
0.048020,0.643919,0.151865,0.018191,0.138005
0.283426,0.081044,0.241482,0.144901,0.249147
0.440598,0.035562,0.059324,0.171658,0.292858
0.763907,0.047961,0.077924,0.081903,0.028305
0.033206,0.084960,0.872427,0.003174,0.006233
0.165224,0.026399,0.776777,0.005073,0.026528
0.570051,0.173009,0.046610,0.158027,0.052303
0.012875,0.055142,0.011452,0.916849,0.003682
0.741412,0.177428,0.048285,0.027351,0.005524
0.054836,0.149350,0.179449,0.343540,0.272826
0.008008,0.006941,0.957373,0.022554,0.005123
0.160046,0.165450,0.080634,0.483442,0.110429
0.140645,0.517482,0.113012,0.159372,0.069489
0.209035,0.021829,0.068496,0.323602,0.377038
0.024337,0.011931,0.920407,0.036215,0.007110
0.141609,0.210617,0.137520,0.137118,0.373135
0.046124,0.058421,0.254824,0.111733,0.528898
0.072765,0.018290,0.587346,0.280781,0.040817
0.009807,0.958247,0.020479,0.004641,0.006826
0.034306,0.779177,0.072060,0.076558,0.037899
0.705821,0.096885,0.070813,0.053348,0.073132
0.012242,0.295440,0.088512,0.575063,0.028743
0.345892,0.197661,0.153339,0.201560,0.101549
0.489343,0.034374,0.399001,0.041747,0.035535
0.100131,0.716409,0.106954,0.068618,0.007889
0.271094,0.333777,0.022982,0.006995,0.365153
0.394744,0.193419,0.041994,0.197813,0.172030
0.034806,0.025465,0.846054,0.035841,0.057835
0.229133,0.295220,0.277605,0.078383,0.119659
0.298603,0.585779,0.004161,0.107305,0.004153
0.003370,0.004170,0.971690,0.004517,0.016252
0.270243,0.109615,0.116230,0.138838,0.365075
0.476646,0.077924,0.352144,0.080084,0.013202
0.100942,0.156036,0.073850,0.559172,0.110000
0.141540,0.334926,0.274428,0.159138,0.089968
0.013171,0.035076,0.000692,0.018166,0.932894
0.138108,0.383194,0.158651,0.222209,0.097837
0.159304,0.010652,0.289804,0.483881,0.056360
0.104440,0.072849,0.660809,0.079473,0.082428
0.862208,0.043179,0.026017,0.001554,0.067041
0.753983,0.124596,0.012935,0.067379,0.041107
0.090815,0.037416,0.422807,0.066054,0.382908
0.413648,0.206377,0.125174,0.254344,0.000458
0.114713,0.401563,0.185835,0.104652,0.193237
0.011308,0.068665,0.035623,0.874088,0.010316
0.838973,0.010048,0.132163,0.005452,0.013364
0.031081,0.334074,0.051697,0.141975,0.441173
0.001306,0.473335,0.264482,0.166481,0.094396
0.092691,0.009875,0.273835,0.603097,0.020501
0.166230,0.115651,0.031448,0.681976,0.004695
0.937892,0.012537,0.018565,0.019724,0.011282
0.191024,0.355142,0.079475,0.146178,0.228180
0.303900,0.217612,0.202441,0.110496,0.165551
0.252541,0.014157,0.545173,0.004625,0.183504
0.038438,0.685998,0.084284,0.159164,0.032116
0.160633,0.179901,0.214055,0.271385,0.174026
0.206872,0.095223,0.136935,0.020077,0.540893
0.089979,0.429268,0.203566,0.142112,0.135075
0.065880,0.790135,0.025349,0.028501,0.090135
0.051448,0.025419,0.129340,0.754730,0.039063
0.045050,0.093390,0.008594,0.684024,0.168942
0.003558,0.879166,0.022498,0.024386,0.070391
0.292670,0.081172,0.095062,0.208245,0.322851
0.647785,0.037641,0.027165,0.126595,0.160814
0.373867,0.046641,0.304434,0.225795,0.049263
0.014835,0.891318,0.009786,0.044899,0.039162
0.846544,0.108629,0.009646,0.027106,0.008075
0.669317,0.059391,0.070391,0.085073,0.115828
